YEAR.x;pltID;LAT;LON;state.x;species;gdd;abundance
2013;8_42_15_5015;41.62521;-76.68225;PA;;610.6536;455.8097
2013;2_54_75_7817;38.58244;-79.84755;WV;;656.0133;455.8097
2014;6_42_83_4765;41.88875;-78.2995;PA;;566.7812;455.8097
2015;1_26_3_20128;46.52375;-85.99106;MI;;346.0528;455.8097
2015;1_47_157_26;35.21495;-89.79192;TN;;1440.926;455.8097
2015;3_50_1_1560;44.0205;-72.99241;VT;;421.6927;455.8097
2016;4_36_31_6465;43.82986;-73.71397;NY;;495.6195;455.8097
2015;2_33_7_1179;44.13435;-71.312;NH;;251.318;453.061
2016;4_36_41_5696;43.81182;-74.69615;NY;;411.6468;453.061
2016;2_33_9_2925;43.97081;-71.74781;NH;;389.9729;453.061
2016;2_54_93_1143;39.16723;-79.33217;WV;;554.581;450.3123
2013;4_36_41_4463;43.6082;-74.56026;NY;;388.7041;449.7917
2013;6_42_117_4892;41.73381;-77.00376;PA;;576.718;449.7917
2013;3_54_45_2499;37.88971;-82.04585;WV;;1088.759;449.7917
2014;3_26_165_20009;44.30964;-85.63508;MI;;483.5296;449.7917
2015;1_39_53_1418;38.82381;-82.51657;OH;;980.3309;449.7917
2015;3_23_19_181;45.44996;-68.05625;ME;;382.5605;449.7917
2015;1_36_89_4749;44.83364;-74.73968;NY;;585.7578;449.7917
2015;3_54_47_897;37.42891;-81.3556;WV;;937.8933;449.7917
2015;2_50_23_389;44.33477;-72.67462;VT;;460.0745;449.7917
2016;3_26_89_20014;44.89587;-85.85764;MI;;438.8049;449.7917
2016;8_42_131_625;41.43022;-76.21745;PA;;580.6834;449.7917
2016;6_42_83_480;41.64747;-78.52754;PA;;551.0674;449.7917
2013;2_54_75_2169;38.41846;-80.15198;WV;;688.1131;447.043
2015;3_36_43_5382;43.45597;-74.96582;NY;;477.9961;447.043
2016;1_23_29_1476;45.56105;-67.54799;ME;;364.5081;447.043
2016;3_23_19_975;45.73329;-68.77656;ME;;395.84;447.043
2016;5_23_21_1844;45.78444;-69.1386;ME;;344.7226;447.043
2016;3_33_5_1187;42.88967;-72.07689;NH;;512.2386;447.043
2016;2_33_3_1121;43.74201;-71.31023;NH;;469.313;447.043
2014;3_50_21_1429;43.55693;-73.21462;VT;;575.8287;444.2942
2013;7_36_83_3998;42.57889;-73.54103;NY;;708.1117;441.0249
2014;4_36_41_2856;43.40076;-74.8143;NY;;479.2585;441.0249
2014;1_36_89_1053;44.22753;-75.05376;NY;;500.5593;441.0249
2014;2_54_75_2194;38.37256;-80.13699;WV;;670.8837;441.0249
2014;2_54_75_84;38.64556;-79.81325;WV;;639.2864;441.0249
2014;3_50_27_896;43.76237;-72.75968;VT;;416.7594;441.0249
2016;3_23_19_615;45.87169;-68.64487;ME;;381.5952;441.0249
2016;2_33_9_3395;44.01116;-71.40823;NH;;240.4684;438.2762
2013;8_36_95_907;42.52027;-74.59147;NY;;521.6003;435.0069
2014;6_42_105_2998;41.84689;-78.09976;PA;;536.4471;435.0069
2015;7_42_21_5329;40.48842;-78.69271;PA;;675.4034;435.0069
2015;3_50_21_911;43.66876;-72.82968;VT;;466.3396;435.0069
2016;6_36_77_344;42.38219;-75.34705;NY;;561.9;435.0069
2016;4_36_41_2048;43.86968;-74.32696;NY;;374.9297;435.0069
2016;2_33_9_229;44.21696;-71.60214;NH;;241.7147;435.0069
2016;3_50_3_1443;42.75924;-73.19815;VT;;475.5399;435.0069
2016;3_50_25_3300;43.10039;-72.94601;VT;;456.3519;435.0069
2014;4_39_55_4151;41.5493;-81.06141;OH;;684.2807;428.9888
2014;3_50_1_2566;43.92113;-72.93974;VT;;416.7594;428.9888
2015;2_33_9_826;43.87997;-71.8759;NH;;410.6202;428.9888
2016;3_33_1_257;43.53999;-71.45677;NH;;469.313;428.9888
2016;3_50_3_511;42.86817;-73.02239;VT;;475.5399;428.9888
2013;8_42_69_4243;41.25317;-75.53276;PA;;664.0192;426.2401
2014;8_36_105_3624;41.87203;-74.76529;NY;;567.2112;426.2401
2013;4_36_31_4403;43.91707;-73.78766;NY;;463.911;422.9708
2013;4_36_41_3965;43.30962;-74.76336;NY;;481.787;422.9708
2014;3_50_27_965;43.40368;-72.60277;VT;;523.2067;422.9708
2015;4_36_41_451;43.45233;-74.41249;NY;;440.4071;422.9708
2015;6_42_105_6220;41.78786;-77.72271;PA;;523.4263;422.9708
2016;6_42_105_1210;41.48111;-77.7188;PA;;582.0904;422.9708
2016;2_33_9_40;44.02251;-71.75281;NH;;346.2221;422.9708
2016;3_50_3_545;43.01287;-73.00492;VT;;473.8238;422.9708
2013;2_33_7_1173;44.33324;-71.04135;NH;;318.1707;420.222
2016;4_23_9_1707;44.60652;-68.52457;ME;;390.1332;420.222
2013;1_36_19_5639;44.78218;-73.95075;NY;;433.5892;416.9527
2013;6_42_83_6686;41.91035;-78.87495;PA;;608.3308;416.9527
2013;2_54_101_705;38.34636;-80.33571;WV;;758.5621;416.9527
2013;3_50_1_425;44.01085;-72.92853;VT;;414.6758;416.9527
2013;2_50_9_570;44.73949;-71.64064;VT;;392.1825;416.9527
2014;4_36_31_2007;43.84218;-74.20336;NY;;434.6934;416.9527
2014;2_33_9_1017;43.53901;-71.9891;NH;;454.93;416.9527
2014;3_50_25_648;42.97678;-72.73437;VT;;606.0062;416.9527
2015;1_23_29_81;45.55615;-67.85714;ME;;382.5148;416.9527
2015;7_23_25_707;44.86694;-69.50583;ME;;429.105;416.9527
2015;5_23_21_274;45.2589;-69.03057;ME;;381.7069;416.9527
2014;4_36_41_2833;43.78458;-74.39704;NY;;405.3757;414.204
2015;1_36_19_3640;44.46542;-73.88944;NY;;439.9128;414.204
2013;5_1_37_16;32.82905;-86.07928;AL;;1622.46;410.9347
2014;3_50_21_756;43.76823;-72.91956;VT;;416.7594;410.9347
2014;3_50_3_2623;42.94167;-73.11172;VT;;504.5745;410.9347
2015;9_23_7_1904;44.66386;-70.45436;ME;;356.7136;410.9347
2015;3_33_13_373;43.22428;-71.63025;NH;;566.724;410.9347
2016;5_23_21_1501;45.40686;-69.24335;ME;;374.4415;408.186
2016;4_36_41_5531;43.99448;-74.80555;NY;;425.0783;408.186
2014;3_36_65_1384;43.35069;-75.57124;NY;;595.7856;404.9166
2014;6_42_47_4965;41.48228;-78.83416;PA;;661.0743;404.9166
2014;8_42_115_6096;41.92574;-76.11144;PA;;604.1654;404.9166
2014;6_42_123_7241;41.67697;-79.14523;PA;;638.5687;404.9166
2014;3_54_19_1989;38.05468;-81.12674;WV;;1024.464;404.9166
2014;2_51_49_35;37.55462;-78.11926;VA;;1202.945;404.9166
2014;3_51_137_30;38.36699;-77.71659;VA;;1045.368;404.9166
2014;2_33_9_2921;43.98326;-71.61971;NH;;405.1406;404.9166
2015;3_23_19_61;45.05495;-69.19359;ME;;396.9396;404.9166
2016;3_26_105_29029;44.09004;-86.36948;MI;;509.6263;404.9166
2016;1_36_33_4976;44.60141;-74.50903;NY;;478.4652;404.9166
2014;7_36_93_1920;42.8129;-74.13492;NY;;613.6141;402.1679
2016;2_54_75_8769;38.39998;-79.73149;WV;;682.1652;402.1679
2014;1_21_133_14;37.26116;-82.74658;KY;;1063.68;398.8986
2014;1_36_89_440;44.13304;-74.91344;NY;;471.219;398.8986
2014;4_36_41_5123;43.45204;-74.28647;NY;;438.7731;398.8986
2014;2_54_83_8098;38.76059;-79.71264;WV;;645.2646;398.8986
2014;3_50_3_1471;42.85105;-73.07595;VT;;504.5745;398.8986
2014;3_50_25_2298;42.96577;-72.81154;VT;;465.8553;398.8986
2015;3_21_51_20;37.14516;-83.86974;KY;;1112.617;398.8986
2015;9_23_17_407;44.06808;-70.57963;ME;;435.8028;398.8986
2015;7_23_25_198;45.9832;-69.79527;ME;;358.903;398.8986
2015;1_36_33_6135;44.60755;-74.22608;NY;;450.7227;398.8986
2016;1_36_89_1713;44.10322;-75.05178;NY;;479.9457;398.8986
2013;1_36_89_2664;44.14342;-74.57142;NY;;459.1216;396.1499
2013;3_33_5_367;42.86566;-72.5043;NH;;624.2405;396.1499
2014;6_42_113_3110;41.32279;-76.46204;PA;;564.8502;396.1499
2015;1_36_45_5477;43.97081;-75.72768;NY;;555.0724;396.1499
2012;5_47_9_59;35.70403;-83.92152;TN;;1174.453;392.8805
2013;3_21_51_15;37.01197;-83.67044;KY;;1123.831;392.8805
2013;2_50_5_1430;44.71916;-72.06435;VT;;400.8986;392.8805
2013;1_9_5_20;41.98612;-73.262;CT;;662.2874;392.8805
2014;6_36_23_284;42.42576;-76.17971;NY;;604.3629;392.8805
2015;5_36_3_6035;42.28531;-77.85861;NY;;513.0884;392.8805
2015;6_42_123_4864;41.65691;-79.25122;PA;;669.0837;392.8805
2016;5_21_29_5;37.90396;-85.60347;KY;;1161.083;392.8805
2016;3_21_121_23;37.01611;-83.8943;KY;;1079.308;392.8805
2016;5_23_21_12505;46.4633;-69.13053;ME;;336.0333;392.8805
2016;6_42_105_120;41.83287;-77.71844;PA;;481.7304;392.8805
2016;3_33_19_1075;43.49789;-72.32115;NH;;523.6932;392.8805
2014;5_36_101_6042;42.55337;-77.56727;NY;;555.2947;390.1318
2014;3_50_25_1009;42.81044;-72.8566;VT;;465.8553;390.1318
2013;4_36_41_25;43.97625;-74.3165;NY;;404.2013;386.8625
2013;6_42_47_12264;41.57112;-78.77527;PA;;640.4543;386.8625
2013;2_33_3_67;43.63102;-71.00788;NH;;493.4066;386.8625
2014;1_21_195_14;37.7274;-82.37245;KY;;1087.323;386.8625
2014;6_36_23_3248;42.49155;-76.17492;NY;;604.3629;386.8625
2014;4_36_41_6392;43.69047;-74.44662;NY;;389.124;386.8625
2014;6_42_123_4636;41.8637;-79.48964;PA;;620.0691;386.8625
2014;5_42_73_4601;40.88063;-80.21109;PA;;761.2983;386.8625
2014;2_54_75_2323;38.44256;-79.93909;WV;;720.5471;386.8625
2015;7_23_25_1514;45.09139;-70.12847;ME;;352.1951;386.8625
2015;9_23_17_5357;44.69579;-70.62246;ME;;359.2096;386.8625
2015;3_50_7_1269;44.41977;-72.95374;VT;;452.7879;386.8625
2016;5_23_21_1339;46.54713;-69.06057;ME;;316.4658;386.8625
2016;4_23_9_1720;44.73046;-68.17328;ME;;374.5604;386.8625
2016;6_36_17_768;42.46596;-75.7834;NY;;592.3379;386.8625
2016;4_36_31_3643;43.95867;-74.23636;NY;;402.7119;386.8625
2013;2_33_7_884;44.61845;-71.41172;NH;;357.609;384.1138
2014;4_36_41_3725;43.93455;-74.66631;NY;;441.2303;384.1138
2015;1_36_33_7716;44.72431;-74.2608;NY;;475.556;384.1138
2015;3_50_25_1107;43.16373;-72.60617;VT;;558.9883;384.1138
2014;3_36_43_5538;43.20502;-74.77964;NY;;584.0979;381.365
2016;8_23_5_1725;43.87089;-70.44135;ME;;465.8188;381.365
2013;1_17_77_10226;37.63373;-89.34092;IL;;1254.871;380.8445
2013;2_18_117_20209;38.49131;-86.47513;IN;;1182.573;380.8445
2013;5_21_199_53;36.92874;-84.50186;KY;;1171.284;380.8445
2013;3_36_49_4495;44.04004;-75.19088;NY;;495.423;380.8445
2013;8_42_131_5834;41.45138;-76.12927;PA;;635.9581;380.8445
2013;1_25_3_720;42.51078;-73.26919;MA;;579.2027;380.8445
2014;3_26_19_20103;44.54575;-86.06882;MI;;498.1913;380.8445
2014;5_36_9_2508;42.06677;-78.71803;NY;;550.8513;380.8445
2015;1_17_77_10215;37.79153;-89.55224;IL;;1234.991;380.8445
2015;3_26_127_20206;43.77233;-86.06541;MI;;563.6379;380.8445
2015;6_36_97_596;42.26084;-76.69402;NY;;571.1743;380.8445
2015;6_42_47_12227;41.60559;-78.91936;PA;;621.3575;380.8445
2016;3_26_31_20248;45.54335;-84.42774;MI;;431.3399;380.8445
2016;2_18_19_20070;38.49014;-85.83364;IN;;1123.565;380.8445
2016;6_23_11_811;44.32523;-69.93921;ME;;443.2278;380.8445
2016;3_36_35_156;43.21238;-74.35699;NY;;477.8956;380.8445
2016;8_42_115_594;41.87466;-75.54814;PA;;589.536;380.8445
2016;6_42_53_7585;41.46136;-79.03664;PA;;627.532;380.8445
2016;2_54_83_8057;38.92907;-79.61461;WV;;608.4982;380.8445
2016;2_50_17_1349;43.87297;-72.39469;VT;;450.458;380.8445
2013;8_42_127_3278;41.62963;-75.44762;PA;;638.7976;378.0957
2015;6_36_25_2640;42.11856;-75.17519;NY;;556.4801;378.0957
2013;6_42_81_4531;41.25257;-76.72232;PA;;665.6637;374.8264
2014;3_26_165_29028;44.3347;-85.59965;MI;;483.5296;374.8264
2014;2_21_175_9;37.96796;-83.06593;KY;;1065.988;374.8264
2014;3_21_203_8;37.42756;-84.25332;KY;;1098.001;374.8264
2014;6_42_123_3806;41.65543;-79.39902;PA;;660.7193;374.8264
2014;3_54_15_233;38.48669;-81.06233;WV;;1029.318;374.8264
2014;2_33_9_1139;43.61522;-71.76221;NH;;454.93;374.8264
2014;3_50_21_358;43.67399;-73.12396;VT;;575.8287;374.8264
2015;5_5_71_72;35.6356;-93.52873;AR;;1394.623;374.8264
2015;1_26_153_20560;46.16925;-86.47977;MI;;390.2527;374.8264
2015;1_26_33_20061;45.98205;-84.08245;MI;;460.7002;374.8264
2015;3_21_129_59;37.66229;-83.6863;KY;;1101.386;374.8264
2015;5_23_21_1961;46.26209;-69.55364;ME;;335.0542;374.8264
2015;5_23_21_1628;45.55084;-69.14559;ME;;335.6866;374.8264
2015;6_42_83_7000;41.75769;-78.89282;PA;;591.8517;374.8264
2015;3_54_109_533;37.66394;-81.42273;WV;;986.7024;374.8264
2016;3_36_49_3260;43.78505;-75.25743;NY;;540.8365;374.8264
2016;8_42_127_1693;41.68561;-75.29011;PA;;598.3788;374.8264
2016;3_50_27_1101;43.78137;-72.43965;VT;;450.458;374.8264
2016;1_25_15_992;42.25374;-72.80353;MA;;543.3867;374.8264
2013;4_36_113_6749;43.65106;-74.16629;NY;;398.1086;372.0777
2013;6_42_83_11841;41.7732;-78.83245;PA;;608.3308;372.0777
2015;2_23_3_420;46.00657;-68.17811;ME;;358.2418;372.0777
2015;6_42_105_4837;41.71676;-77.79606;PA;;559.9886;372.0777
2016;1_26_3_20245;46.52737;-86.6502;MI;;339.4694;372.0777
2016;4_36_31_3756;44.25694;-74.05343;NY;;447.1834;372.0777
2016;4_36_31_3063;43.87162;-74.15466;NY;;402.7119;372.0777
2016;2_33_3_2500;44.12179;-71.25143;NH;;240.4684;372.0777
2016;2_50_23_1465;44.2221;-72.9105;VT;;387.7736;372.0777
2013;6_42_105_3732;41.5404;-77.94732;PA;;586.7366;366.0596
2014;6_42_47_7333;41.5758;-78.85556;PA;;615.013;366.0596
2015;9_23_17_503;44.13265;-70.50243;ME;;435.8028;366.0596
2015;2_50_11_249;44.81309;-72.64974;VT;;403.8681;366.0596
2016;1_26_153_20120;46.20854;-86.50339;MI;;341.4019;366.0596
2013;4_36_31_3339;44.07209;-73.68434;NY;;483.1727;360.0416
2013;7_36_93_5276;42.85052;-74.12685;NY;;621.9493;360.0416
2013;4_36_31_5919;44.11702;-74.21729;NY;;379.7181;360.0416
2014;3_33_17_1091;43.50674;-71.05652;NH;;468.9222;360.0416
2015;4_36_41_3996;43.91987;-74.51339;NY;;443.8429;360.0416
2015;2_33_7_144;44.29386;-71.58392;NH;;370.3291;360.0416
2015;2_33_3_2507;44.0465;-71.30176;NH;;251.318;360.0416
2016;4_36_41_5636;43.58264;-74.3463;NY;;355.6899;360.0416
2016;4_37_11_10;36.12;-81.95622;NC;;719.6576;360.0416
2013;4_36_31_2587;44.00135;-74.00597;NY;;379.7181;354.0235
2013;2_50_23_870;44.07755;-72.90093;VT;;414.6758;354.0235
2014;3_26_129_20248;44.4682;-84.0299;MI;;512.1176;354.0235
2014;3_39_67_5080;40.18338;-81.27236;OH;;877.3266;354.0235
2014;1_36_33_438;44.74222;-74.36323;NY;;459.446;354.0235
2014;6_36_109_3229;42.34959;-76.40783;NY;;595.736;354.0235
2015;8_23_5_843;43.90288;-70.50806;ME;;489.2564;354.0235
2015;2_23_3_106;45.91528;-68.28411;ME;;392.5584;354.0235
2015;2_51_67_67;36.85139;-79.95798;VA;;1155.722;354.0235
2015;1_51_73_2;37.53908;-76.65406;VA;;1211.457;354.0235
2015;2_33_7_414;44.65745;-71.47624;NH;;344.1111;354.0235
2016;3_36_43_6038;43.66764;-74.95334;NY;;413.5885;354.0235
2016;6_42_105_395;41.68362;-77.82581;PA;;518.5386;354.0235
2014;4_36_41_4811;43.72376;-74.65953;NY;;387.3842;351.2748
2014;3_36_65_1844;43.31139;-75.85265;NY;;638.1091;348.0055
2014;8_36_111_3724;42.00225;-74.33368;NY;;477.491;348.0055
2015;6_42_83_6745;41.8591;-78.66039;PA;;563.459;348.0055
2016;3_50_25_1305;42.741;-72.6549;VT;;617.3101;348.0055
2014;8_36_105_2623;41.92072;-74.88572;NY;;567.2112;345.2568
2014;3_26_165_29031;44.24608;-85.68321;MI;;514.384;342.508
2013;1_26_3_20032;46.37728;-86.66458;MI;;386.0624;341.9875
2013;8_42_127_5262;41.81682;-75.16624;PA;;630.752;341.9875
2013;6_42_83_12147;41.63807;-78.91224;PA;;640.4543;341.9875
2013;2_54_75_5174;38.64369;-79.73677;WV;;624.8543;341.9875
2014;1_21_193_32;37.2086;-83.14592;KY;;1051.034;341.9875
2014;1_36_19_352;44.61934;-73.85157;NY;;441.8369;341.9875
2015;9_23_17_895;44.16925;-70.86683;ME;;435.4569;341.9875
2015;1_25_13_108;42.1388;-72.94797;MA;;632.3629;341.9875
2016;3_36_65_1318;43.26347;-75.65388;NY;;547.618;341.9875
2014;3_26_165_20132;44.28227;-85.71773;MI;;483.5296;335.9694
2014;1_36_33_2815;44.53468;-74.27796;NY;;459.446;335.9694
2014;1_36_89_2826;44.31314;-75.13702;NY;;547.1141;335.9694
2014;4_36_41_4146;43.31656;-74.53982;NY;;427.1237;335.9694
2014;2_33_7_1816;44.33549;-71.08834;NH;;304.6621;335.9694
2014;3_50_27_1038;43.74173;-72.75016;VT;;456.8139;335.9694
2015;1_26_95_20167;46.45645;-85.83456;MI;;365.9165;335.9694
2015;2_36_29_62;42.67569;-78.70608;NY;;578.6362;335.9694
2015;6_42_65_475;41.27724;-78.90082;PA;;668.5458;335.9694
2015;2_33_3_141;44.03765;-71.17103;NH;;350.4896;335.9694
2016;3_18_79_20082;39.06455;-85.67124;IN;;961.334;335.9694
2016;3_21_13_11;36.63606;-83.89356;KY;;1005.996;335.9694
2016;2_21_197_15;37.79136;-83.71761;KY;;1018.835;335.9694
2016;1_39_79_12632;38.85746;-82.49169;OH;;970.0869;335.9694
2016;5_23_21_700;45.63211;-69.09796;ME;;330.5823;335.9694
2016;5_23_21_824;46.31165;-69.67351;ME;;325.797;335.9694
2016;5_36_9_5347;42.00338;-78.86858;NY;;530.4217;335.9694
2016;4_36_31_5579;43.8001;-73.98199;NY;;432.7616;335.9694
2016;3_36_35_919;43.21181;-74.39358;NY;;477.8956;335.9694
2016;3_54_45_2264;38.00134;-82.06858;WV;;1043.858;335.9694
2012;1_55_67_20418;45.21597;-88.68524;WI;;501.4183;329.9514
2013;1_36_33_4253;44.51291;-74.45573;NY;;447.4152;329.9514
2013;4_36_31_3087;43.98047;-73.5747;NY;;528.893;329.9514
2013;3_50_3_773;42.8909;-73.00186;VT;;515.803;329.9514
2013;2_50_11_772;44.99993;-72.56528;VT;;381.2283;329.9514
2014;2_54_101_1081;38.36826;-80.31172;WV;;741.1174;329.9514
2014;2_54_83_2332;38.70974;-79.61025;WV;;606.6203;329.9514
2015;5_29_201_20147;37.06009;-89.63059;MO;;1290.702;329.9514
2015;5_21_57_21;36.68841;-85.36471;KY;;1218.287;329.9514
2015;8_36_105_4722;41.83617;-74.76968;NY;;575.834;329.9514
2015;5_36_3_4810;42.09516;-78.26343;NY;;546.5788;329.9514
2015;2_54_75_1815;38.16197;-80.34275;WV;;743.961;329.9514
2015;3_50_1_696;44.11386;-73.06541;VT;;595.4058;329.9514
2016;2_18_123_20028;37.98746;-86.64752;IN;;1179.828;329.9514
2016;7_23_25_1346;46.47633;-69.96576;ME;;332.3495;329.9514
2016;7_23_25_1850;45.42565;-70.00095;ME;;337.7153;329.9514
2014;1_26_3_20023;46.52926;-86.63735;MI;;384.1717;327.2026
2014;2_33_9_669;43.82179;-71.77227;NH;;406.3134;327.2026
2012;1_21_95_22;36.77508;-83.15167;KY;;974.5744;323.9333
2013;1_21_159_16;37.74684;-82.59358;KY;;1132.506;323.9333
2013;7_36_115_2348;43.50662;-73.52753;NY;;572.5876;323.9333
2013;1_36_33_6159;44.96856;-74.30891;NY;;529.3593;323.9333
2013;6_42_47_6195;41.60544;-78.82403;PA;;640.4543;323.9333
2013;3_50_25_542;42.96627;-73.00213;VT;;515.803;323.9333
2014;3_26_89_20034;44.93702;-85.83561;MI;;475.961;323.9333
2014;1_21_195_42;37.64602;-82.56239;KY;;1106.883;323.9333
2014;2_21_175_30;37.80972;-83.29057;KY;;1069.749;323.9333
2014;6_42_83_5855;41.67321;-78.40382;PA;;581.3361;323.9333
2014;8_42_89_3652;41.04237;-75.44566;PA;;600.9352;323.9333
2014;3_54_47_970;37.37293;-81.61432;WV;;1035.127;323.9333
2014;2_50_19_857;44.84251;-72.13969;VT;;441.4613;323.9333
2015;6_42_47_3395;41.62435;-78.55347;PA;;596.6497;323.9333
2015;6_42_83_32;41.89839;-78.89742;PA;;591.8517;323.9333
2015;3_54_47_332;37.3945;-81.56436;WV;;1039.156;323.9333
2015;4_51_91_55;38.27198;-79.68954;VA;;707.972;323.9333
2015;1_25_15_599;42.44952;-72.72214;MA;;696.2525;323.9333
2016;5_55_29_20145;45.05872;-87.1654;WI;;452.0817;323.9333
2016;1_21_193_9;37.33299;-83.4467;KY;;1070.721;323.9333
2016;4_36_31_6230;43.99985;-73.7064;NY;;495.6195;323.9333
2016;1_36_89_3878;44.20673;-74.63015;NY;;448.2123;323.9333
2016;6_36_15_3358;42.12251;-76.56427;NY;;548.2815;323.9333
2016;1_36_89_1371;44.30859;-75.09995;NY;;533.5146;323.9333
2016;7_36_91_2792;43.37658;-74.09773;NY;;428.787;323.9333
2013;6_36_7_601;42.06861;-75.57232;NY;;636.2423;321.1846
2015;3_50_3_244;42.91615;-73.13544;VT;;512.077;321.1846
2016;9_23_17_1851;44.43767;-70.58331;ME;;354.1821;321.1846
2012;3_21_51_2;37.15866;-83.60707;KY;;1130.659;317.9153
2013;4_54_43_1580;38.31754;-82.11728;WV;;1074.789;317.9153
2013;2_54_101_5878;38.34128;-80.41381;WV;;758.5621;317.9153
2013;2_54_71_5124;38.70103;-79.57057;WV;;624.8543;317.9153
2013;3_50_25_1130;43.07975;-72.4457;VT;;594.5917;317.9153
2014;3_26_129_20135;44.4875;-83.95358;MI;;518.8766;317.9153
2014;3_21_51_3;37.19383;-83.55959;KY;;1100.637;317.9153
2014;4_36_41_6212;43.2401;-74.2492;NY;;552.5918;317.9153
2014;3_50_7_1313;44.28817;-73.05742;VT;;600.6547;317.9153
2015;1_26_3_20272;46.55562;-85.94228;MI;;346.0528;317.9153
2015;2_39_167_2541;39.53813;-81.09926;OH;;914.7868;317.9153
2015;2_23_3_423;46.09703;-68.11337;ME;;358.2418;317.9153
2015;2_23_3_1451;47.31141;-69.24333;ME;;325.9465;317.9153
2015;6_42_117_4370;41.56198;-77.57291;PA;;557.2676;317.9153
2015;4_54_103_1098;39.58722;-80.66238;WV;;894.8389;317.9153
2015;4_37_173_51;35.62084;-83.19381;NC;;706.1624;317.9153
2015;3_50_3_1282;43.20651;-72.93774;VT;;490.482;317.9153
2015;3_50_1_2568;43.89613;-72.95387;VT;;426.5846;317.9153
2016;3_26_29_20138;45.28778;-84.80578;MI;;415.2055;317.9153
2016;1_21_133_10;37.21732;-82.89068;KY;;979.2143;317.9153
2016;3_47_125_21;36.47883;-87.39415;TN;;1242.318;317.9153
2016;6_36_23_1517;42.51649;-75.91363;NY;;548.9613;317.9153
2016;1_51_1_6;37.58931;-75.87992;VA;;1091.603;317.9153
2016;3_50_27_3390;43.85072;-72.92123;VT;;396.3568;317.9153
2013;2_18_119_20109;39.27521;-86.70128;IN;;1065.363;311.8972
2013;5_36_9_2342;42.04328;-78.76317;NY;;592.5206;311.8972
2013;2_54_71_2120;38.71137;-79.51533;WV;;624.8543;311.8972
2013;2_54_101_6207;38.26801;-80.43346;WV;;758.5621;311.8972
2014;3_36_65_4612;43.28836;-75.67136;NY;;595.7856;311.8972
2014;6_42_105_6088;41.69984;-78.0176;PA;;584.2569;311.8972
2014;3_54_25_3384;37.90861;-80.74986;WV;;889.3988;311.8972
2014;3_54_81_308;37.59187;-81.19473;WV;;872.5838;311.8972
2014;2_54_83_5487;38.68663;-79.69734;WV;;606.6203;311.8972
2014;3_50_25_22;42.98412;-72.56787;VT;;606.0062;311.8972
2015;5_21_179_17;37.6785;-85.5368;KY;;1182.599;311.8972
2015;9_23_17_532;44.21009;-70.60946;ME;;435.8028;311.8972
2015;2_23_3_938;46.57574;-68.8951;ME;;336.6406;311.8972
2015;2_23_3_1010;47.07449;-68.63632;ME;;345.6917;311.8972
2015;3_23_19_1200;45.66812;-68.73888;ME;;410.3141;311.8972
2016;5_28_21_7;32.0407;-90.81117;MS;;1749.408;311.8972
2016;1_26_153_20577;46.15112;-85.94184;MI;;354.9569;311.8972
2016;3_18_79_20043;39.02374;-85.4497;IN;;935.8889;311.8972
2016;5_47_173_1;36.17081;-83.78469;TN;;1173.163;311.8972
2016;4_39_35_3577;41.33864;-81.60788;OH;;712.534;311.8972
2016;2_23_3_1239;46.8369;-68.42226;ME;;343.6869;311.8972
2016;5_36_9_377;42.3111;-78.69291;NY;;493.9967;311.8972
2016;6_36_7_2518;42.03966;-76.00287;NY;;602.1142;311.8972
2016;4_36_113_4446;43.6135;-73.65047;NY;;534.8692;311.8972
2016;3_50_25_44;43.10625;-72.97525;VT;;456.3519;311.8972
2013;3_26_1_20981;44.7517;-83.35501;MI;;529.567;309.1485
2015;2_23_3_530;47.23805;-68.06199;ME;;347.1203;309.1485
2015;8_36_105_1402;41.95361;-74.74704;NY;;550.6139;309.1485
2015;4_36_41_1873;43.51476;-74.74062;NY;;386.5712;309.1485
2015;4_54_95_1641;39.43901;-80.78938;WV;;919.452;309.1485
2015;3_50_3_415;42.94933;-73.07249;VT;;512.077;309.1485
2015;1_25_3_1187;42.48033;-73.05535;MA;;549.8906;309.1485
2016;3_23_19_539;46.11287;-68.80918;ME;;326.1774;309.1485
2016;1_36_33_5367;44.1144;-74.50352;NY;;448.2123;309.1485
2012;3_26_165_20246;44.35357;-85.71887;MI;;487.5763;305.8792
2012;3_21_235_30;36.66889;-84.01269;KY;;1155.378;305.8792
2012;3_47_55_58;35.20481;-87.18754;TN;;1382.304;305.8792
2012;2_47_99_63;35.01051;-87.22715;TN;;1382.304;305.8792
2013;3_1_123_51;32.82314;-85.93673;AL;;1633.586;305.8792
2013;2_33_9_495;43.84966;-71.60286;NH;;421.0089;305.8792
2013;3_33_1_912;43.33531;-71.24421;NH;;512.1595;305.8792
2013;2_33_3_1499;44.20254;-71.04171;NH;;369.1019;305.8792
2014;4_21_69_25;38.34973;-83.54333;KY;;1042.069;305.8792
2014;8_23_5_375;43.81082;-69.92932;ME;;533.3474;305.8792
2014;6_42_123_3267;41.90223;-78.98641;PA;;586.0838;305.8792
2014;6_42_47_6038;41.38303;-78.35733;PA;;645.5235;305.8792
